condition,seed,method,auprc,ap_lift,p_at_budget,window_macro_auprc,transaction_weighted_window_auprc
control,46,fedavg,0.0011578968301936602,1.0928255440515933,0.009777777777777778,0.005868917514471411,0.005089679312374253
control,46,fedprox,0.0011580648590938602,1.0927978995206873,0.009333333333333332,0.005811227321616977,0.00502129562700453
control,46,fedproto,0.0011736964626301403,1.1068853133717775,0.008444444444444445,0.0055389300882982,0.004715382918843845
control,46,fedtypo_noreg,0.0011975574104660402,1.1296122953858352,0.008888888888888889,0.006061036415526577,0.005244773488474412
control,46,fedtypo,0.00309499122195118,2.915700928924916,0.011555555555555557,0.007985324422522245,0.0072475401546552385
control,46,cda_fedavg,0.0011578968301936602,1.0928255440515933,0.009777777777777778,0.005868917514471411,0.005089679312374253
control,46,ablate_g1,0.0011659978381283798,1.1008278448061846,0.008888888888888889,0.005904368598896967,0.0051333177542533534
control,46,ablate_g3,0.00119524325293762,1.1272832628131546,0.008888888888888889,0.006062112725404045,0.005264278002444782
control,46,ablate_random,0.00116863065377798,1.1026154621988489,0.009777777777777778,0.006042090459190945,0.005257792221864164
control,46,ablate_nommd,0.0011977619966162599,1.1297672692635323,0.008888888888888889,0.006049855381775001,0.005231016828659867
control,46,ablate_samplewt,0.0012064078027588198,1.1372822180832194,0.009777777777777778,0.006116598207657178,0.005245800425280406
control,46,ablate_rho0,0.0011958155753954,1.1285936863445938,0.008888888888888889,0.006106402527047167,0.00526304066856041
control,47,local_only,0.00129206977827396,1.2258931686849173,0.018222222222222223,0.01016868121353128,0.008747856445817031
control,47,fedavg,0.0012560377592389202,1.1911375812853418,0.016444444444444446,0.0090898098581413,0.007747461810368727
control,47,fedprox,0.00124717219281408,1.18348668162341,0.016,0.009056588618158267,0.00766775183330944
control,47,fedproto,0.00120293397420486,1.1412996655251848,0.017333333333333333,0.008497774741558412,0.007104696792204094
control,47,fedtypo_noreg,0.00122177835827098,1.1587130456955523,0.016444444444444446,0.009097491983387867,0.00787479663858447
control,47,fedtypo,0.0036479587563148,3.4243032681598473,0.01555555555555556,0.010746675455052477,0.009612652262024153
control,47,cda_fedavg,0.0012560377592389202,1.1911375812853418,0.016444444444444446,0.0090898098581413,0.007747461810368727
control,47,ablate_g1,0.00120835290993238,1.1466782562221056,0.016,0.008813485397706834,0.007579775035014709
control,47,ablate_g3,0.0012367814628046997,1.1730084895129473,0.01688888888888889,0.0090423759904055,0.0077399778786016995
control,47,ablate_random,0.00120656349655616,1.1451596370692065,0.01555555555555556,0.00874102660042641,0.007492614231011869
control,47,ablate_nommd,0.00121818732864738,1.1550041135181761,0.016444444444444446,0.009003629227928134,0.007775399674653521
control,47,ablate_samplewt,0.0012262383376624199,1.1633938449943124,0.016,0.008998020375844367,0.0077281761491762675
control,47,ablate_rho0,0.00122093229537018,1.1578722553346457,0.015555555555555557,0.009065134947944134,0.007858311779935855
control,48,local_only,0.0012985117438423601,1.2243836477009726,0.015111111111111115,0.009347764227826488,0.00804817652226054
control,48,fedavg,0.00129720833786264,1.2218787680682186,0.012444444444444445,0.009128122330040712,0.0077201502038583055
control,48,fedprox,0.00129510245845916,1.2198878041942196,0.01288888888888889,0.009488643204456866,0.00801455276503257
control,48,fedproto,0.00124373291102118,1.1724363949029557,0.010222222222222225,0.008228246468911666,0.006905239395565386
control,48,fedtypo_noreg,0.00129970181188214,1.2244051209982465,0.012,0.009307332098205478,0.007879868799807644
control,48,fedtypo,0.0047837023230995,4.563041155081492,0.012444444444444445,0.010333916624389778,0.009004773214406429
control,48,cda_fedavg,0.00129720833786264,1.2218787680682186,0.012444444444444445,0.009128122330040712,0.0077201502038583055
control,48,ablate_g1,0.0012983941933306,1.2231284227966708,0.012444444444444445,0.00925227927050521,0.007792748962595819
control,48,ablate_g3,0.0012890940167803,1.2141503114338525,0.012444444444444445,0.009023052949349655,0.007707727400441041
control,48,ablate_random,0.0012894755360706,1.2144101137090513,0.012444444444444445,0.0090824041399744,0.007761938040420133
control,48,ablate_nommd,0.00130024213169878,1.22491007992205,0.012,0.009319851413156832,0.007890478507432708
control,48,ablate_samplewt,0.0012961467705415398,1.2210251971486226,0.012,0.0091321353267406,0.007722489360531617
control,48,ablate_rho0,0.00130078154433092,1.2254805921649308,0.011555555555555557,0.009347103494386732,0.007913049963972412
control,49,local_only,0.00140887736576998,1.329927449266123,0.01688888888888889,0.01100165772497149,0.009394858946004328
control,49,fedavg,0.00139873309967758,1.3205094505544146,0.019111111111111113,0.011547493386243267,0.009755386744300078
control,49,fedprox,0.00139734503329994,1.3190439007995483,0.018666666666666668,0.011407341455054378,0.009673479861465922
control,49,fedproto,0.00134777287690566,1.2724703850161128,0.016444444444444446,0.010798241718387256,0.00915001702535198
control,49,fedtypo_noreg,0.0013974214909558001,1.3190300656154474,0.018666666666666668,0.0113981535505749,0.009679561882428928
control,49,fedtypo,0.0042858886577239,4.0409675264824445,0.017333333333333333,0.011726837129897577,0.010008788617237942
control,49,cda_fedavg,0.00139873309967758,1.3205094505544146,0.019111111111111113,0.011547493386243267,0.009755386744300078
control,49,ablate_g1,0.0014043581443753399,1.3258259816084998,0.01955555555555556,0.011690871161806877,0.009902591571829385
control,49,ablate_g3,0.0014123128705191001,1.33273263161425,0.018666666666666668,0.011417163720857777,0.009712139089728244
control,49,ablate_random,0.00139428154669098,1.3161249966390003,0.018666666666666668,0.011589202849764732,0.00984533438880439
control,49,ablate_nommd,0.0013987855294594,1.3202970325388637,0.018666666666666668,0.011382119101258668,0.009676162460028488
